,date,symbol,enterpriseValue
4,2018-06-30,AAZ.L,4896558629.0
5,2017-12-31,AAZ.L,-1934000.0
0,2020-10-31,ABBY.L,-116895000.0
1,2020-04-30,ABBY.L,-66100000.0
2,2019-10-31,ABBY.L,-106252000.0
3,2019-04-30,ABBY.L,-97110000.0
4,2018-10-31,ABBY.L,-93379000.0
5,2018-04-30,ABBY.L,-78880000.0
0,2020-06-30,ABC.L,276543500000.0
1,2019-12-31,ABC.L,-189900000.0
2,2019-06-30,ABC.L,301525700000.0
3,2018-12-31,ABC.L,-83200000.0
4,2018-06-30,ABC.L,272312600000.0
5,2017-12-31,ABC.L,-90500000.0
0,2020-10-31,ABD.L,-6533000.0
1,2020-04-30,ABD.L,-3647000.0
2,2019-10-31,ABD.L,-4990000.0
3,2019-04-30,ABD.L,-3853000.0
4,2018-10-31,ABD.L,-2722000.0
5,2018-04-30,ABD.L,-4507000.0
0,2020-08-31,ABDP.L,-31183000.0
1,2020-02-29,ABDP.L,-35139000.0
2,2019-08-31,ABDP.L,-36225000.0
3,2019-02-28,ABDP.L,-18938664.0
4,2018-08-31,ABDP.L,-15941961.0
5,2018-02-28,ABDP.L,-12895939.0
0,2020-09-12,ABF.L,1529802000000.0
1,2020-08-31,ABF.L,-1646000000.0
2,2020-02-29,ABF.L,-947000000.0
3,2019-09-14,ABF.L,1848312089370.0
4,2019-08-31,ABF.L,-1118000000.0
5,2019-03-02,ABF.L,1776583121680.0
0,2020-05-31,ACC.L,-2647000.0
1,2019-11-30,ACC.L,-2001000.0
2,2019-05-31,ACC.L,-922000.0
3,2018-11-30,ACC.L,-4433000.0
4,2018-05-31,ACC.L,-2187000.0
5,2017-11-30,ACC.L,211000.0
0,2020-06-30,ACP.L,-436000.0
1,2019-12-31,ACP.L,-95641.0
2,2019-06-30,ACP.L,467183143.2
3,2018-12-31,ACP.L,-44310.0
4,2018-06-30,ACP.L,429474436.17499995
5,2017-12-31,ACP.L,137467.0
0,2020-10-31,ACRL.L,6019000.0
1,2020-04-30,ACRL.L,1820000.0
2,2019-10-31,ACRL.L,9503000.0
3,2019-04-30,ACRL.L,7426000.0
4,2018-10-31,ACRL.L,10052000.0
5,2018-04-30,ACRL.L,11024000.0
0,2020-06-30,ACSO.L,-30849000.0
1,2019-12-31,ACSO.L,-354000.0
2,2019-06-30,ACSO.L,15215000.0
3,2018-12-31,ACSO.L,-480000.0
4,2018-06-30,ACSO.L,11549000.0
5,2017-12-31,ACSO.L,-12528000.0
0,2020-09-30,ACT.L,-2754274.0
1,2020-03-31,ACT.L,-4394105.0
2,2019-09-30,ACT.L,-7876634.0
3,2019-03-31,ACT.L,9058754734.0
4,2018-09-30,ACT.L,-10776516.0
5,2018-03-31,ACT.L,12139198514.0
0,2020-09-30,ADA.L,620802195.0
1,2020-03-31,ADA.L,455063743.0
2,2019-09-30,ADA.L,-309000.0
3,2019-03-31,ADA.L,124039839.0
4,2018-09-30,ADA.L,-30000.0
5,2018-03-31,ADA.L,323948000.0
0,2020-06-30,ADAM.L,-2996000.0
1,2019-12-31,ADAM.L,-4071000.0
2,2019-06-30,ADAM.L,3617608720.0
3,2018-12-31,ADAM.L,-8828000.0
4,2018-06-30,ADAM.L,4917756532.0
5,2017-12-31,ADAM.L,-13217000.0
0,2020-06-30,ADES.L,321669991.0
1,2019-12-31,ADES.L,339330491.0
2,2019-06-30,ADES.L,950804978.6
3,2018-12-31,ADES.L,241305624.0
4,2018-06-30,ADES.L,649255360.75
5,2017-12-31,ADES.L,18190997.0
0,2020-09-30,ADIG.L,-17413000.0
1,2020-03-31,ADIG.L,-31984000.0
2,2019-09-30,ADIG.L,-7809000.0
3,2019-03-31,ADIG.L,-11897000.0
4,2018-09-30,ADIG.L,-14687000.0
5,2018-03-31,ADIG.L,-8647000.0
0,2020-06-30,ADM.L,158000000.0
1,2019-12-31,ADM.L,130500000.0
2,2019-06-30,ADM.L,-67600000.0
3,2018-12-31,ADM.L,-32600000.0
4,2018-06-30,ADM.L,549783486525.0
5,2017-12-31,ADM.L,-232800000.0
0,2020-06-30,ADME.L,148000.0
1,2019-12-31,ADME.L,185000.0
2,2019-06-30,ADME.L,116000.0
3,2018-12-31,ADME.L,-16000.0
4,2018-06-30,ADME.L,106000.0
5,2017-12-31,ADME.L,129000.0
0,2020-09-30,ADT.L,5601158520.0
1,2020-03-31,ADT.L,4348668424.0
2,2019-09-30,ADT.L,37724000.0
3,2019-03-31,ADT.L,7641542072.0
4,2018-09-30,ADT.L,31217000.0
5,2018-03-31,ADT.L,7726728400.0
0,2020-10-31,ADV.L,-261000.0
1,2020-04-30,ADV.L,-562000.0
2,2019-10-31,ADV.L,-42000.0
3,2019-04-30,ADV.L,-258000.0
4,2018-10-31,ADV.L,-1164000.0
5,2018-04-30,ADV.L,-38000.0
0,2020-03-31,AEFS.L,-42917.0
1,2019-09-30,AEFS.L,-346440.0
2,2019-03-31,AEFS.L,-1132421.0
3,2018-09-30,AEFS.L,-424180.0
4,2018-03-31,AEFS.L,-74563.0
5,2017-09-30,AEFS.L,-1305265.0
0,2020-06-30,AEG.L,19427632.0
1,2019-12-31,AEG.L,17793409.0
2,2019-06-30,AEG.L,448223811.35999995
3,2018-12-31,AEG.L,11373970.0
4,2018-06-30,AEG.L,3153891558.9
5,2017-12-31,AEG.L,13082203.0
0,2020-10-31,AEMC.L,-8315000.0
1,2020-04-30,AEMC.L,-13467000.0
2,2019-10-31,AEMC.L,-1190000.0
3,2019-04-30,AEMC.L,-663000.0
4,2018-10-31,AEMC.L,-1037000.0
5,2018-04-30,AEMC.L,-2719000.0
0,2020-06-30,AEO.L,183814033.0
1,2019-12-31,AEO.L,-1393243.0
2,2019-06-30,AEO.L,228576589.0
3,2018-12-31,AEO.L,-1030956.0
4,2018-06-30,AEO.L,247450846.0
5,2017-12-31,AEO.L,-1038130.0
0,2020-06-30,AEP.L,-91442000.0
1,2019-12-31,AEP.L,-84846000.0
2,2019-06-30,AEP.L,19046799000.0
3,2018-12-31,AEP.L,-104009000.0
4,2018-06-30,AEP.L,27232432000.0
5,2017-12-31,AEP.L,-120208000.0
0,2020-09-30,AEWU.L,-13357000.0
1,2020-03-31,AEWU.L,-9873000.0
2,2019-09-30,AEWU.L,-2012000.0
3,2019-03-31,AEWU.L,-2131000.0
4,2018-09-30,AEWU.L,-8145000.0
5,2018-03-31,AEWU.L,14312841376.785051
0,2020-06-30,AEX.L,-932000.0
1,2019-12-31,AEX.L,-694000.0
2,2019-06-30,AEX.L,2816312250.0
3,2018-12-31,AEX.L,-1860000.0
4,2018-06-30,AEX.L,8286216950.0
5,2017-12-31,AEX.L,-6226000.0
0,2020-04-30,AFC.L,-2514326.0
1,2019-10-31,AFC.L,-1327935.0
2,2019-04-30,AFC.L,-1892249.0
3,2018-10-31,AFC.L,-2818189.0
4,2018-04-30,AFC.L,-3994955.0
5,2017-10-31,AFC.L,-6676775.0
0,2020-10-31,AFHP.L,12672000.0
1,2020-04-30,AFHP.L,11488000.0
2,2019-10-31,AFHP.L,3286000.0
3,2019-04-30,AFHP.L,-7747000.0
4,2018-10-31,AFHP.L,-20476000.0
5,2018-04-30,AFHP.L,-22622000.0
0,2020-09-30,AFM.L,21077091000.0
1,2020-03-31,AFM.L,11942859500.0
2,2019-09-30,AFM.L,-17144000.0
3,2019-03-31,AFM.L,24874399000.0
4,2018-09-30,AFM.L,-10628000.0
5,2018-03-31,AFM.L,14464918500.0
0,2019-12-31,AFMC.L,-502000.0
1,2019-06-30,AFMC.L,3640890202.331004
2,2018-12-31,AFMC.L,-1107000.0
3,2018-06-30,AFMC.L,4755677714.75
4,2017-12-31,AFMC.L,-2240000.0
5,2017-06-30,AFMC.L,9648994375.75
0,2020-06-30,AFN.L,410490520.0
1,2019-12-31,AFN.L,-557000.0
2,2019-06-30,AFN.L,704705992.5
3,2018-12-31,AFN.L,-871000.0
4,2018-06-30,AFN.L,790178195.0
5,2017-12-31,AFN.L,-969000.0
0,2020-06-30,AFRK.L,-6113000.0
1,2019-12-31,AFRK.L,8580538987.5
2,2019-09-30,AFRK.L,15291987000.0
3,2019-06-30,AFRK.L,20957630000.0
4,2019-03-31,AFRK.L,16139631688.5
5,2018-12-31,AFRK.L,16554936642.5
0,2020-06-30,AFS.L,-16642000.0
1,2019-12-31,AFS.L,-5071000.0
2,2019-06-30,AFS.L,5105634856.0
3,2018-12-31,AFS.L,-3454000.0
4,2018-06-30,AFS.L,4180799000.0
5,2017-12-31,AFS.L,-3847000.0
0,2020-06-30,AFX.L,-116605000.0
1,2019-12-31,AFX.L,-73960407.0
2,2019-06-30,AFX.L,28793474412.0
3,2018-12-31,AFX.L,-38396301.0
4,2018-06-30,AFX.L,18652343332.0
5,2017-12-31,AFX.L,-13073132.0
0,2020-09-30,AGFX.L,15472281983.0
1,2020-03-31,AGFX.L,11272619159.0
2,2019-09-30,AGFX.L,-32140221.0
0,2020-06-30,AGK.L,239000000.0
1,2019-12-31,AGK.L,424000000.0
2,2019-06-30,AGK.L,203137676944.8
3,2018-12-31,AGK.L,542000000.0
4,2018-06-30,AGK.L,172810800000.0
5,2017-12-31,AGK.L,513000000.0
0,2020-06-30,AGL.L,-13786000.0
1,2019-12-31,AGL.L,10441870724.81154
2,2019-10-31,AGL.L,-20408000.0
3,2019-04-30,AGL.L,-11010000.0
4,2018-10-31,AGL.L,-14874000.0
5,2018-04-30,AGL.L,-7645000.0
0,2020-07-31,AGM.L,-3685000.0
1,2020-01-31,AGM.L,860171000.0
2,2019-07-31,AGM.L,-6135000.0
3,2019-01-31,AGM.L,1424354000.0
4,2018-07-31,AGM.L,-10443000.0
5,2018-01-31,AGM.L,2144389000.0
0,2020-09-30,AGR.L,725300000.0
1,2020-03-31,AGR.L,812200000.0
2,2019-09-30,AGR.L,713300000.0
3,2019-03-31,AGR.L,655800000.0
4,2018-09-30,AGR.L,543800000.0
5,2018-03-31,AGR.L,459600000.0
0,2020-09-30,AGRO.L,61653379285.86
1,2020-06-30,AGRO.L,85194914775.26
2,2020-03-31,AGRO.L,88512272292.79
3,2019-12-31,AGRO.L,88631229707.7
4,2019-09-30,AGRO.L,70857678865.0
5,2019-06-30,AGRO.L,68290879007.3
0,2020-09-30,AGT.L,-31596000.0
1,2020-03-31,AGT.L,-42672000.0
2,2019-09-30,AGT.L,-64725000.0
3,2019-03-31,AGT.L,-38855000.0
4,2018-09-30,AGT.L,-36251000.0
5,2018-03-31,AGT.L,-20920000.0
0,2020-09-30,AGTA.L,1355000.0
1,2020-03-31,AGTA.L,627000.0
2,2019-09-30,AGTA.L,1084000.0
3,2019-03-31,AGTA.L,138377017.0
4,2018-09-30,AGTA.L,222000.0
5,2018-03-31,AGTA.L,266256902.0
0,2020-06-30,AGY.L,8872331000.0
1,2019-12-31,AGY.L,-38408000.0
2,2019-06-30,AGY.L,8675783250.0
3,2018-12-31,AGY.L,-29550000.0
4,2018-06-30,AGY.L,16798427750.0
5,2017-12-31,AGY.L,-22630000.0
0,2020-10-31,AHT.L,1257686400000.0
1,2020-07-31,AHT.L,1094114800000.0
2,2020-04-30,AHT.L,978215800000.0
3,2020-01-31,AHT.L,1117205400000.0
4,2019-10-31,AHT.L,1081499800000.0
5,2019-07-31,AHT.L,1060441900000.0
0,2020-06-30,AIBG.L,-14756000000.0
1,2019-12-31,AIBG.L,-12039000000.0
2,2019-06-30,AIBG.L,-9402000000.0
3,2018-12-31,AIBG.L,-6589000000.0
4,2018-06-30,AIBG.L,-8527000000.0
5,2017-12-31,AIBG.L,-6467000000.0
0,2020-06-30,AIE.L,6516599635.0
1,2019-12-31,AIE.L,-1481000.0
2,2019-06-30,AIE.L,5283327765.0
3,2018-12-31,AIE.L,-1090000.0
0,2020-06-30,AIEA.L,-3134000.0
1,2019-12-31,AIEA.L,-2233000.0
2,2019-06-30,AIEA.L,2178175426.0
3,2018-12-31,AIEA.L,-2732000.0
4,2018-06-30,AIEA.L,2208004652.0
5,2017-12-31,AIEA.L,1340049250.0
0,2020-06-30,AIF.L,-1447434.0
1,2019-12-31,AIF.L,-2324683.0
2,2019-06-30,AIF.L,5944896234.0
3,2018-12-31,AIF.L,-2884610.0
4,2018-06-30,AIF.L,7483335375.5
5,2017-12-31,AIF.L,-4976255.0
0,2020-04-30,AIQ.L,-3218395.0
1,2019-10-31,AIQ.L,-3703592.0
2,2019-04-30,AIQ.L,-3872650.0
3,2018-10-31,AIQ.L,1237197145.0
4,2018-04-30,AIQ.L,-3797742.0
0,2020-07-31,AIR.L,-35561000.0
1,2020-01-31,AIR.L,3945659618.259528
2,2019-07-31,AIR.L,-22857000.0
3,2019-01-31,AIR.L,4655237755.244646
4,2018-07-31,AIR.L,-10393000.0
5,2018-01-31,AIR.L,7425513012.5
0,2020-06-30,AIRE.L,-2288000.0
1,2019-12-31,AIRE.L,-4758000.0
2,2019-06-30,AIRE.L,-5519000.0
3,2018-12-31,AIRE.L,-3112000.0
4,2018-06-30,AIRE.L,6495408305.0
5,2017-12-31,AIRE.L,-3878000.0
0,2020-09-30,AJB.L,-86384000.0
1,2020-03-31,AJB.L,-60816000.0
2,2019-09-30,AJB.L,-69067000.0
3,2019-03-31,AJB.L,133331404480.0
0,2020-10-31,AJG.L,-1023000.0
1,2020-04-30,AJG.L,-3184000.0
2,2019-10-31,AJG.L,-2644000.0
3,2019-04-30,AJG.L,-2125000.0
4,2018-10-31,AJG.L,-2239574.32
5,2018-04-30,AJG.L,-3359725.02
0,2020-09-30,AJIT.L,-469000.0
1,2020-03-31,AJIT.L,-1000000.0
2,2019-09-30,AJIT.L,-437000.0
3,2019-03-31,AJIT.L,-1516000.0
4,2018-09-30,AJIT.L,-1277000.0
5,2018-03-31,AJIT.L,-881000.0
0,2020-06-30,AJOT.L,11852074220.0
1,2019-12-31,AJOT.L,11105912540.0
2,2019-06-30,AJOT.L,8855905802.5
0,2020-08-31,ALAI.L,-306000.0
1,2020-02-29,ALAI.L,-281000.0
2,2019-08-31,ALAI.L,-459000.0
3,2019-02-28,ALAI.L,-290000.0
4,2018-08-31,ALAI.L,-411000.0
5,2018-02-28,ALAI.L,-36000.0
0,2020-05-31,ALBA.L,-105470.0
1,2019-11-30,ALBA.L,-211333.0
2,2019-05-31,ALBA.L,-23443.0
3,2018-11-30,ALBA.L,-585795.0
4,2018-05-31,ALBA.L,-1151385.0
5,2017-11-30,ALBA.L,-626939.0
0,2020-06-30,ALF.L,8106347.864
1,2019-12-31,ALF.L,-1955251.0
2,2019-06-30,ALF.L,14376048.4725
3,2018-12-31,ALF.L,-6381368.0
4,2018-06-30,ALF.L,21165897.531499997
5,2017-12-31,ALF.L,-7677241.0
0,2020-06-30,ALFA.L,-68634000.0
1,2019-12-31,ALFA.L,-58839000.0
2,2019-06-30,ALFA.L,28450159900.29061
3,2018-12-31,ALFA.L,-44922000.0
4,2018-06-30,ALFA.L,50121558593.42261
5,2017-12-31,ALFA.L,-31267000.0
0,2020-06-30,ALM.L,-33153000.0
1,2019-12-31,ALM.L,-87025000.0
2,2019-06-30,ALM.L,16763685249.343506
3,2018-12-31,ALM.L,-96898000.0
4,2018-06-30,ALM.L,25059391615.0
5,2017-12-31,ALM.L,-146001000.0
0,2020-09-30,ALS.L,4303869352.5
1,2020-06-30,ALS.L,1971338109.5
2,2020-03-31,ALS.L,1269658742.0
3,2019-12-31,ALS.L,1960901326.75
4,2019-09-30,ALS.L,809293834.25
5,2019-06-30,ALS.L,862615239.75
0,2020-09-30,ALT.L,-1215000.0
1,2019-06-30,ALT.L,-3342000.0
2,2018-12-31,ALT.L,-420000.0
3,2018-06-30,ALT.L,4767306000.0
4,2017-12-31,ALT.L,-1963000.0
5,2017-06-30,ALT.L,3529147000.0
0,2020-06-30,ALTN.L,15581000.0
1,2019-12-31,ALTN.L,13093000.0
2,2019-06-30,ALTN.L,118121592886.0
3,2018-12-31,ALTN.L,3858000.0
4,2018-06-30,ALTN.L,255299930700.0
5,2017-12-31,ALTN.L,12729000.0
0,2020-06-30,ALU.L,2578774000.0
1,2019-12-31,ALU.L,6645000.0
2,2019-06-30,ALU.L,3402937000.0
3,2018-12-31,ALU.L,297000.0
4,2018-06-30,ALU.L,4841862000.0
5,2017-12-31,ALU.L,-2391000.0
0,2020-07-31,AMAT.L,-15464000.0
1,2020-01-31,AMAT.L,-15091000.0
2,2019-07-31,AMAT.L,-9222000.0
3,2019-01-31,AMAT.L,-12756000.0
4,2018-07-31,AMAT.L,-9744000.0
5,2018-01-31,AMAT.L,-2823000.0
0,2020-06-30,AMC.L,-831000.0
1,2019-12-31,AMC.L,-398000.0
2,2019-06-30,AMC.L,1469298952.85
3,2018-12-31,AMC.L,-1257000.0
4,2018-06-30,AMC.L,2655643106.9
5,2017-12-31,AMC.L,-2555000.0
0,2020-09-30,AMGO.L,5008988000.0
1,2020-06-30,AMGO.L,3066593000.0
2,2020-03-31,AMGO.L,7668390000.0
3,2019-12-31,AMGO.L,32026520950.6
4,2019-09-30,AMGO.L,32721641425.9
5,2019-06-30,AMGO.L,91515161424.1
0,2020-09-30,AML.L,1387878000000.0
1,2020-06-30,AML.L,561600000.0
2,2019-12-31,AML.L,4546328700144.0
3,2019-09-30,AML.L,2441570640626.2876
4,2019-06-30,AML.L,8964063067528.0
5,2018-12-31,AML.L,10700643866882.0
0,2020-05-31,AMO.L,-4268000.0
1,2019-11-30,AMO.L,-8612000.0
2,2019-05-31,AMO.L,-19326000.0
3,2018-11-30,AMO.L,-20310000.0
4,2018-05-31,AMO.L,-15049000.0
5,2017-11-30,AMO.L,-17409444.593507
0,2020-06-30,AMS.L,-67857000.0
1,2019-12-31,AMS.L,-64087000.0
2,2019-06-30,AMS.L,64355112000.0
3,2018-12-31,AMS.L,-76391000.0
4,2018-06-30,AMS.L,69734186000.0
5,2017-12-31,AMS.L,-62454000.0
0,2020-09-30,AMYT.L,32246937316.0
1,2020-06-30,AMYT.L,24449906702.5
2,2020-03-31,AMYT.L,16490769022.0
3,2019-12-31,AMYT.L,19426353584.0
4,2019-06-30,AMYT.L,3420988709.245358
5,2018-12-31,AMYT.L,9144360.558225
0,2020-06-30,ANCR.L,15944000.0
1,2019-12-31,ANCR.L,15263000.0
2,2019-06-30,ANCR.L,9539650018.5
3,2018-12-31,ANCR.L,22940000.0
4,2018-06-30,ANCR.L,9897057453.0
5,2017-12-31,ANCR.L,13044868900.0
0,2020-07-31,ANG.L,-20983000.0
1,2020-01-31,ANG.L,4323695531.0
2,2019-07-31,ANG.L,-13057000.0
3,2019-01-31,ANG.L,3578006814.0
4,2018-07-31,ANG.L,-743000.0
5,2018-01-31,ANG.L,2569317295.0
0,2020-03-31,ANGS.L,-2591000.0
1,2019-09-30,ANGS.L,-3419000.0
2,2019-03-31,ANGS.L,2564488509.5
3,2018-09-30,ANGS.L,-846000.0
4,2018-03-31,ANGS.L,2303609784.0
5,2017-09-30,ANGS.L,-1224000.0
0,2020-06-30,ANIC.L,13951559.0
1,2019-12-31,ANIC.L,4065765.0
2,2019-06-30,ANIC.L,168999798.5
3,2018-12-31,ANIC.L,858593.0
4,2018-06-30,ANIC.L,87559213.5
5,2017-12-31,ANIC.L,644305.0
0,2020-09-30,ANII.L,25651828260.0
1,2020-03-31,ANII.L,19336467088.0
2,2019-09-30,ANII.L,-4760000.0
3,2019-03-31,ANII.L,27640598520.0
4,2018-09-30,ANII.L,-3581000.0
5,2018-03-31,ANII.L,25159443640.0
0,2020-06-30,ANP.L,-13170000.0
1,2019-12-31,ANP.L,-13454000.0
2,2019-06-30,ANP.L,7069067625.0
3,2018-12-31,ANP.L,-12912000.0
4,2018-06-30,ANP.L,9613893000.0
5,2017-12-31,ANP.L,-13559000.0
0,2020-06-30,ANTO.L,775600000.0
1,2019-12-31,ANTO.L,2747800000.0
2,2019-06-30,ANTO.L,933585986724.2804
3,2018-12-31,ANTO.L,1540700000.0
4,2018-06-30,ANTO.L,976290128050.0
5,2017-12-31,ANTO.L,1943700000.0
0,2020-08-31,ANW.L,-932000.0
1,2020-02-29,ANW.L,-660000.0
2,2020-02-28,ANW.L,7181541540.0
3,2019-08-31,ANW.L,-1492000.0
4,2019-02-28,ANW.L,-1117000.0
5,2018-08-31,ANW.L,-1029000.0
0,2020-06-30,ANX.L,-9190000.0
1,2019-12-31,ANX.L,-2270000.0
2,2019-06-30,ANX.L,19524509000.0
3,2018-12-31,ANX.L,-5513000.0
4,2018-06-30,ANX.L,12423953051.0
0,2020-06-30,AOF.L,-31057.0
1,2019-12-31,AOF.L,-103067.0
2,2019-06-30,AOF.L,43297239.48
3,2018-12-31,AOF.L,-4376.0
4,2018-06-30,AOF.L,56842671.56
5,2017-12-31,AOF.L,-91767.0
0,2020-06-30,AOGL.L,-449000.0
1,2019-12-31,AOGL.L,39000.0
2,2019-06-30,AOGL.L,374705086.845
3,2018-12-31,AOGL.L,276000.0
4,2018-06-30,AOGL.L,789157058.8
5,2017-12-31,AOGL.L,823000.0
0,2020-06-30,APAX.L,-33781000.0
1,2019-12-31,APAX.L,-3277000.0
2,2019-06-30,APAX.L,-116275000.0
3,2018-12-31,APAX.L,-17306000.0
4,2018-06-30,APAX.L,-16916000.0
5,2017-12-31,APAX.L,-18989000.0
0,2020-06-30,APF.L,39839000.0
1,2019-12-31,APF.L,28991000.0
2,2019-06-30,APF.L,-14512000.0
3,2018-12-31,APF.L,4060000.0
4,2018-06-30,APF.L,-5340000.0
5,2017-12-31,APF.L,-8099000.0
0,2020-06-30,APGN.L,599215000.0
1,2019-12-31,APGN.L,575876000.0
2,2019-06-30,APGN.L,58597687500.0
3,2018-12-31,APGN.L,558329000.0
4,2018-06-30,APGN.L,53563107000.0
5,2017-12-31,APGN.L,3133000.0
0,2020-06-30,APH.L,52219000.0
1,2019-12-31,APH.L,59210000.0
2,2019-06-30,APH.L,34320316997.2742
3,2018-12-31,APH.L,17774000.0
4,2018-06-30,APH.L,48645345327.59886
5,2017-12-31,APH.L,30596000.0
0,2020-09-30,APP.L,-24944000.0
1,2020-03-31,APP.L,-29632000.0
2,2019-09-30,APP.L,-7679000.0
3,2019-03-31,APP.L,-36668000.0
4,2018-09-30,APP.L,-34544000.0
5,2018-03-31,APP.L,-40111000.0
0,2020-06-30,APQ.L,-643918.0
1,2019-12-31,APQ.L,-1505234.0
2,2019-06-30,APQ.L,5473219378.0
3,2018-12-31,APQ.L,-511871.0
4,2018-06-30,APQ.L,7054876437.0
5,2017-12-31,APQ.L,-4005434.0
0,2020-06-30,APTD.L,-30887000.0
1,2019-12-31,APTD.L,-32965000.0
2,2019-06-30,APTD.L,30104523723.92
3,2018-12-31,APTD.L,-23368000.0
4,2018-06-30,APTD.L,26800830118.216248
5,2017-12-31,APTD.L,-11359000.0
0,2020-09-30,AQSG.L,875977076.0
1,2020-03-31,AQSG.L,960959391.0
2,2019-09-30,AQSG.L,-1126850.0
3,2019-03-31,AQSG.L,1056449962.0
4,2018-09-30,AQSG.L,-1028951.0
5,2018-03-31,AQSG.L,1399527442.0
0,2020-06-30,AQX.L,-11182000.0
1,2019-12-31,AQX.L,-11010861.0
2,2019-06-30,AQX.L,13183473674.0
3,2018-12-31,AQX.L,-11609901.0
4,2018-06-30,AQX.L,7422945445.0
0,2020-06-30,ARB.L,-478444.0
1,2019-12-31,ARB.L,879622.0
2,2019-06-30,ARB.L,2241574536.0
3,2018-12-31,ARB.L,-16389443.0
0,2020-06-30,ARBB.L,-434761000.0
1,2019-12-31,ARBB.L,-325908000.0
2,2019-06-30,ARBB.L,19566289020.0
3,2018-12-31,ARBB.L,-405325000.0
4,2018-06-30,ARBB.L,23460584800.0
5,2017-12-31,ARBB.L,-313101000.0
0,2020-06-30,ARC.L,2234174476.0
1,2019-12-31,ARC.L,-4400455.0
2,2019-06-30,ARC.L,2162460156.0
3,2018-12-31,ARC.L,-3231830.0
4,2018-06-30,ARC.L,971239294.0
5,2017-12-31,ARC.L,-2663935.0
0,2020-09-30,ARCM.L,2340585600.0
1,2020-03-31,ARCM.L,898017600.0
2,2019-09-30,ARCM.L,14971000.0
3,2019-03-31,ARCM.L,1458630300.0
4,2018-09-30,ARCM.L,773000.0
5,2018-03-31,ARCM.L,459856500.0
0,2020-10-31,ARDN.L,-2400000.0
1,2020-04-30,ARDN.L,-777000.0
2,2019-10-31,ARDN.L,313000.0
3,2019-04-30,ARDN.L,907000.0
4,2018-10-31,ARDN.L,-781000.0
5,2018-04-30,ARDN.L,-1980000.0
0,2020-09-30,ARE.L,21200000.0
1,2020-03-31,ARE.L,1499788560.0
2,2019-12-31,ARE.L,26300000.0
3,2019-06-30,ARE.L,5260599425.0
4,2018-12-31,ARE.L,19200000.0
5,2018-06-30,ARE.L,8603082075.0
0,2020-06-30,ARG.L,-560000.0
1,2019-12-31,ARG.L,-768000.0
2,2019-06-30,ARG.L,589577111.6999999
3,2018-12-31,ARG.L,-788000.0
4,2018-06-30,ARG.L,1521616003.0
5,2017-12-31,ARG.L,-758000.0
0,2020-06-30,ARGO.L,6238000.0
1,2019-12-31,ARGO.L,18514000.0
2,2019-06-30,ARGO.L,899608493.5
3,2018-12-31,ARGO.L,14211000.0
4,2018-06-30,ARGO.L,872598023.5
5,2017-12-31,ARGO.L,9793000.0
0,2020-06-30,ARIX.L,-43995000.0
1,2019-12-31,ARIX.L,-54638000.0
2,2019-06-30,ARIX.L,20695000.0
3,2018-12-31,ARIX.L,29200000.0
4,2018-06-30,ARIX.L,-57157000.0
5,2017-12-31,ARIX.L,-74938000.0
0,2020-06-30,ARK.L,-252000.0
1,2019-12-31,ARK.L,-39631.0
2,2019-06-30,ARK.L,116029762.8
3,2018-12-31,ARK.L,-106031.0
4,2018-06-30,ARK.L,301512989.5
5,2017-12-31,ARK.L,-122716.0
0,2020-06-30,ARO.L,20912000.0
1,2019-12-31,ARO.L,20049000.0
2,2019-06-30,ARO.L,71938084.42500001
3,2018-12-31,ARO.L,40277000.0
4,2018-06-30,ARO.L,96941786.65
5,2017-12-31,ARO.L,56156000.0
0,2020-06-30,ARR.L,-6591000.0
1,2019-12-31,ARR.L,-16602000.0
2,2019-06-30,ARR.L,11552609960.0
3,2018-12-31,ARR.L,-2008000.0
4,2018-06-30,ARR.L,10973306187.0
5,2017-12-31,ARR.L,-4507000.0
0,2020-06-30,ARS.L,-2028000.0
1,2019-12-31,ARS.L,-418000.0
2,2019-06-30,ARS.L,-463000.0
3,2018-12-31,ARS.L,-2679000.0
4,2018-06-30,ARS.L,-4007000.0
5,2017-12-31,ARS.L,-3079000.0
0,2020-09-30,ARTL.L,10545410000.0
1,2020-03-31,ARTL.L,8836727000.0
2,2019-09-30,ARTL.L,-28748000.0
3,2019-03-31,ARTL.L,10230524000.0
4,2018-09-30,ARTL.L,-7868000.0
5,2018-03-31,ARTL.L,7920683500.0
0,2020-09-30,ARW.L,24386685000.0
1,2020-06-30,ARW.L,17400095365.6
2,2020-03-31,ARW.L,20241086696.0
3,2019-12-31,ARW.L,47958489193.600006
4,2019-09-30,ARW.L,39285735913.0
5,2019-06-30,ARW.L,43402637903.2
0,2020-06-30,ASAI.L,-115379000.0
1,2019-12-31,ASAI.L,-82473845.0
2,2019-06-30,ASAI.L,36006325318.0
3,2018-12-31,ASAI.L,-95823804.0
4,2018-06-30,ASAI.L,33704657830.0
0,2020-08-31,ASC.L,-407500000.0
1,2020-02-29,ASC.L,-8900000.0
2,2019-08-31,ASC.L,0.0
3,2019-02-28,ASC.L,-22100000.0
4,2018-08-31,ASC.L,-42700000.0
5,2018-02-28,ASC.L,-37700000.0
0,2020-06-30,ASCI.L,-1582000.0
1,2019-12-31,ASCI.L,-780000.0
2,2019-06-30,ASCI.L,6365446320.0
3,2018-12-31,ASCI.L,-3071000.0
4,2018-06-30,ASCI.L,6543766440.0
